Episode_ID,Start_Time,End_Time,Total_Steps,Cumulative_Reward,Average_Reward,Max_Reward,Min_Reward,Solved,Checkpoint_Saved,Goal_Scored,Notes
4623,1742529773.9931555,1742529778.8394327,724,-1490.1412706439712,-2.058206174922612,0.13308317458875618,-999.9437014132748,0,No,0,
4624,1742529778.840411,1742529783.8664904,724,-1490.1412706436586,-2.0582061749221805,0.13308317458875626,-999.9437014132743,0,No,0,
4625,1742529783.8677497,1742529788.6594,724,-1490.141270655816,-2.0582061749389724,0.13308317458875626,-999.9437014132899,0,No,0,
4626,1742529788.6607332,1742529793.314109,724,-1490.1412706416834,-2.058206174919452,0.13308317458875601,-999.9437014132718,0,No,0,
4627,1742529793.3159575,1742529797.7798378,724,-1490.141270644558,-2.0582061749234226,0.13308317458875618,-999.9437014132754,0,No,0,
4628,1742529797.780627,1742529802.0649014,724,-1490.1412706303406,-2.0582061749037854,0.13308317458875618,-999.9437014132573,0,No,0,
4629,1742529802.0658617,1742529806.3165207,724,-1490.1412706441054,-2.0582061749227973,0.13308317458875601,-999.9437014132749,0,No,0,
4630,1742529806.3174067,1742529810.5341184,724,-1490.1412706311908,-2.0582061749049596,0.13308317458875618,-999.9437014132584,0,No,0,
4631,1742529810.5351963,1742529814.975605,724,-1490.1412706673805,-2.0582061749549454,0.13308317458875626,-999.9437014133047,0,No,0,
4632,1742529814.9764023,1742529819.6804314,724,-1490.1412706519513,-2.0582061749336344,0.13308317458875618,-999.943701413285,0,No,0,
4633,1742529819.6813052,1742529824.3654602,724,-1490.1412706608107,-2.0582061749458713,0.13308317458875624,-999.9437014132963,0,No,0,
4634,1742529824.3662238,1742529829.3159804,724,-1490.1412706485846,-2.0582061749289844,0.13308317458875626,-999.9437014132807,0,No,0,
4635,1742529829.3170352,1742529834.1422784,724,-1490.1412706391181,-2.058206174915909,0.13308317458875618,-999.9437014132685,0,No,0,
4636,1742529834.1430762,1742529838.9226558,724,-1490.141270634857,-2.0582061749100236,0.13308317458875626,-999.9437014132632,0,No,0,
4637,1742529838.9235787,1742529843.541304,724,-1490.1412706264273,-2.0582061748983804,0.13308317458875618,-999.9437014132524,0,No,0,
4638,1742529843.5422294,1742529847.8823192,724,-1490.1412706341355,-2.058206174909027,0.13308317458875601,-999.9437014132621,0,No,0,
4639,1742529847.8830986,1742529852.6737442,724,-1490.1412706543272,-2.058206174936916,0.13308317458875626,-999.943701413288,0,No,0,
4640,1742529852.6749427,1742529856.9073298,724,-1490.141270643689,-2.0582061749222222,0.13308317458875618,-999.9437014132743,0,No,0,
4641,1742529856.9084754,1742529861.832093,724,-1490.1412706381502,-2.058206174914572,0.13308317458875624,-999.9437014132673,0,No,0,
4642,1742529861.832993,1742529866.3418489,724,-1490.1412706373114,-2.0582061749134137,0.13308317458875626,-999.9437014132662,0,No,0,
4643,1742529866.3427637,1742529870.636304,724,-1490.1412706309802,-2.0582061749046687,0.13308317458875626,-999.943701413258,0,No,0,
4644,1742529870.6372921,1742529874.8005247,724,-1490.1412706452888,-2.058206174924432,0.13308317458875618,-999.9437014132765,0,No,0,
4645,1742529874.8013358,1742529879.0446665,724,-1490.1412706369663,-2.058206174912937,0.13308317458875618,-999.9437014132658,0,No,0,
4646,1742529879.0455265,1742529883.3118885,724,-1490.1412706580286,-2.0582061749420286,0.13308317458875624,-999.9437014132927,0,No,0,
4647,1742529883.3127189,1742529888.1257257,724,-1490.141270632398,-2.0582061749066267,0.13308317458875624,-999.9437014132599,0,No,0,
4648,1742529888.131231,1742529892.9009378,724,-1490.1412706430506,-2.0582061749213407,0.13308317458875601,-999.9437014132735,0,No,0,
4649,1742529892.9018505,1742529897.361256,724,-1490.1412706239719,-2.058206174894989,0.13308317458875601,-999.9437014132492,0,No,0,
4650,1742529897.3622098,1742529901.911216,724,-1490.1412706419997,-2.058206174919889,0.1330831745887571,-999.9437014132722,0,No,0,
4651,1742529901.9120693,1742529906.5797555,724,-1490.1412706555568,-2.0582061749386145,0.13308317458875712,-999.9437014132895,0,No,0,
4652,1742529906.5805998,1742529911.3149319,724,-1490.1412706390606,-2.0582061749158296,0.13308317458875626,-999.9437014132684,0,No,0,
4653,1742529911.3157613,1742529916.2260492,724,-1490.1412706459562,-2.058206174925354,0.1330831745887571,-999.9437014132773,0,No,0,
4654,1742529916.2269635,1742529920.8113732,724,-1490.1412706329409,-2.058206174907377,0.13308317458875626,-999.9437014132607,0,No,0,
4655,1742529920.812444,1742529925.3070953,724,-1490.141270635545,-2.058206174910974,0.13308317458875626,-999.943701413264,0,No,0,
4656,1742529925.3079376,1742529930.0397768,724,-1490.1412706275873,-2.0582061748999827,0.13308317458875626,-999.9437014132538,0,No,0,
4657,1742529930.0404809,1742529934.5358028,724,-1490.1412706496985,-2.0582061749305227,0.13308317458875593,-999.943701413282,0,No,0,
4658,1742529934.5367541,1742529938.8205705,724,-1490.1412706551723,-2.0582061749380833,0.13308317458875624,-999.9437014132891,0,No,0,
4659,1742529938.8216298,1742529943.079965,724,-1490.1412706330525,-2.058206174907531,0.13308317458875601,-999.9437014132608,0,No,0,
4660,1742529943.0808678,1742529947.2916224,724,-1490.14127065504,-2.0582061749379004,0.13308317458875618,-999.9437014132889,0,No,0,
4661,1742529947.2925909,1742529951.4244554,724,-1490.1412706398173,-2.058206174916875,0.13308317458875618,-999.9437014132694,0,No,0,
4662,1742529951.425328,1742529956.1618743,724,-1490.141270667199,-2.058206174954695,0.13308317458875624,-999.9437014133044,0,No,0,
4663,1742529956.1633477,1742529961.075548,724,-1490.1412706494798,-2.0582061749302207,0.13308317458875626,-999.9437014132817,0,No,0,
4664,1742529961.0763872,1742529965.707323,724,-1490.1412706574592,-2.058206174941242,0.13308317458875626,-999.943701413292,0,No,0,
4665,1742529965.7081897,1742529970.16948,724,-1490.141270633917,-2.058206174908725,0.13308317458875626,-999.9437014132619,0,No,0,
4666,1742529970.1705484,1742529974.4095426,724,-1490.1412706401068,-2.0582061749172746,0.13308317458875601,-999.9437014132698,0,No,0,
4667,1742529974.410395,1742529978.6658695,724,-1490.1412706459978,-2.0582061749254112,0.13308317458875618,-999.9437014132774,0,No,0,
4668,1742529978.6667993,1742529982.9997933,724,-1490.1412706336105,-2.058206174908302,0.13308317458875618,-999.9437014132615,0,No,0,
4669,1742529983.0006185,1742529987.1835902,724,-1490.1412706486217,-2.0582061749290355,0.13308317458875618,-999.9437014132807,0,No,0,
4670,1742529987.1845965,1742529991.4145265,724,-1490.1412706410808,-2.05820617491862,0.13308317458875618,-999.943701413271,0,No,0,
4671,1742529991.4154058,1742529995.7064447,724,-1490.1412706400727,-2.0582061749172276,0.13308317458875618,-999.9437014132698,0,No,0,
4672,1742529995.7074094,1742530000.118921,724,-1490.1412706440017,-2.0582061749226543,0.13308317458875626,-999.9437014132748,0,No,0,
4673,1742530000.1198096,1742530004.4846597,724,-1490.1412706408955,-2.058206174918364,0.13308317458875618,-999.9437014132708,0,No,0,
4674,1742530004.4853756,1742530008.7714632,724,-1490.1412706399653,-2.0582061749170792,0.13308317458875601,-999.9437014132697,0,No,0,
4675,1742530008.7723923,1742530013.2900786,724,-1490.1412706409526,-2.0582061749184426,0.13308317458875596,-999.9437014132709,0,No,0,
4676,1742530013.2908125,1742530017.830462,724,-1490.1412706300257,-2.0582061749033502,0.13308317458875626,-999.9437014132569,0,No,0,
4677,1742530017.8315525,1742530022.3180912,724,-1490.1412706414678,-2.0582061749191545,0.13308317458875618,-999.9437014132715,0,No,0,
4678,1742530022.3189912,1742530027.110977,724,-1490.141270646154,-2.058206174925627,0.13308317458875618,-999.9437014132775,0,No,0,
4679,1742530027.1119125,1742530031.7439156,724,-1490.1412706309436,-2.058206174904618,0.13308317458875618,-999.943701413258,0,No,0,
4680,1742530031.7448316,1742530036.356411,724,-1490.141270643407,-2.058206174921833,0.13308317458875618,-999.943701413274,0,No,0,
4681,1742530036.3573034,1742530041.091952,724,-1490.1412706422243,-2.0582061749201994,0.13308317458875618,-999.9437014132725,0,No,0,
4682,1742530041.0928283,1742530045.7343724,724,-1490.141270632473,-2.0582061749067306,0.13308317458875626,-999.94370141326,0,No,0,
4683,1742530045.7352724,1742530050.6582623,724,-1490.1412706492463,-2.0582061749298983,0.13308317458875626,-999.9437014132815,0,No,0,
4684,1742530050.659548,1742530055.6375272,724,-1490.1412706549886,-2.0582061749378298,0.13308317458875618,-999.9437014132887,0,No,0,
4685,1742530055.63845,1742530060.3175864,724,-1490.1412706327328,-2.0582061749070895,0.13308317458875626,-999.9437014132603,0,No,0,
4686,1742530060.318982,1742530064.9571404,724,-1490.1412706421386,-2.058206174920081,0.13308317458875626,-999.9437014132724,0,No,0,
4687,1742530064.957998,1742530069.8846428,724,-1490.1412706373712,-2.0582061749134963,0.13308317458875626,-999.9437014132664,0,No,0,
4688,1742530069.8853881,1742530074.73559,724,-1490.1412706410313,-2.0582061749185514,0.13308317458875618,-999.943701413271,0,No,0,
4689,1742530074.7364786,1742530078.8520417,724,-1490.141270641856,-2.0582061749196905,0.13308317458875618,-999.943701413272,0,No,0,
4690,1742530078.852901,1742530083.1687315,724,-1490.14127064249,-2.0582061749205662,0.13308317458875618,-999.9437014132728,0,No,0,
4691,1742530083.1695004,1742530087.7678654,724,-1490.1412706333247,-2.058206174907907,0.13308317458875626,-999.9437014132611,0,No,0,
4692,1742530087.7687669,1742530092.6748457,724,-1490.1412706513754,-2.058206174932839,0.13308317458875626,-999.9437014132842,0,No,0,
4693,1742530092.6756556,1742530097.3323781,724,-1490.1412706723927,-2.0582061749618683,0.13308317458875712,-999.943701413311,0,No,0,
4694,1742530097.3332841,1742530102.1429143,724,-1490.1412706395686,-2.0582061749165312,0.13308317458875735,-999.9437014132691,0,No,0,
4695,1742530102.144119,1742530107.0659146,724,-1490.1412706504223,-2.0582061749315224,0.13308317458875626,-999.943701413283,0,No,0,
4696,1742530107.0672958,1742530111.9432495,724,-1490.1412706373467,-2.058206174913462,0.13308317458875704,-999.9437014132662,0,No,0,
4697,1742530111.944627,1742530116.8134086,724,-1490.1412706298884,-2.0582061749031606,0.13308317458875626,-999.9437014132567,0,No,0,
4698,1742530116.8193548,1742530121.5939069,724,-1490.1412706440515,-2.058206174922723,0.13308317458875624,-999.9437014132749,0,No,0,
4699,1742530121.5948267,1742530126.6716213,724,-1490.1412706457818,-2.058206174925113,0.1330831745887571,-999.943701413277,0,No,0,
4700,1742530126.6775846,1742530131.3911011,724,-1490.1412706614287,-2.058206174946725,0.13308317458875618,-999.943701413297,0,Yes,0,
4701,1742530131.3920965,1742530136.1449413,724,-1490.1412706457872,-2.0582061749251204,0.13308317458875596,-999.943701413277,0,No,0,
4702,1742530136.145833,1742530140.6618993,724,-1490.14127062725,-2.0582061748995164,0.13308317458875626,-999.9437014132534,0,No,0,
4703,1742530140.662776,1742530145.2001777,724,-1490.1412706373092,-2.0582061749134106,0.13308317458875626,-999.9437014132662,0,No,0,
4704,1742530145.2012603,1742530150.010006,724,-1490.1412706617157,-2.058206174947121,0.13308317458875626,-999.9437014132974,0,No,0,
4705,1742530150.0108461,1742530154.3319502,724,-1490.1412706461824,-2.058206174925666,0.13308317458875624,-999.9437014132776,0,No,0,
4706,1742530154.3328485,1742530158.621463,724,-1490.1412706406256,-2.0582061749179914,0.13308317458875626,-999.9437014132704,0,No,0,
4707,1742530158.6223505,1742530162.729682,724,-1490.1412706409362,-2.0582061749184204,0.13308317458875618,-999.9437014132709,0,No,0,
4708,1742530162.7304175,1742530167.0877516,724,-1490.141270641188,-2.0582061749187677,0.13308317458875596,-999.9437014132711,0,No,0,
4709,1742530167.0886314,1742530171.3253407,724,-1490.1412706541691,-2.0582061749366978,0.13308317458875626,-999.9437014132877,0,No,0,
4710,1742530171.3262107,1742530175.562857,724,-1490.1412706512212,-2.058206174932626,0.13308317458875626,-999.943701413284,0,No,0,
4711,1742530175.563727,1742530179.7976656,724,-1490.1412706432202,-2.0582061749215748,0.13308317458875626,-999.9437014132737,0,No,0,
4712,1742530179.7985342,1742530184.1883616,724,-1490.1412706658473,-2.0582061749528275,0.13308317458875626,-999.9437014133026,0,No,0,
4713,1742530184.18923,1742530188.4617116,724,-1490.1412706603112,-2.058206174945181,0.13308317458875624,-999.9437014132956,0,No,0,
4714,1742530188.4625576,1742530192.6799133,724,-1490.1412706300011,-2.0582061749033165,0.13308317458875618,-999.9437014132568,0,No,0,
4715,1742530192.6807578,1742530198.0314806,724,-1490.141270634393,-2.0582061749093827,0.13308317458875626,-999.9437014132625,0,No,0,
4716,1742530198.0327487,1742530203.836318,724,-1490.1412706440133,-2.0582061749226703,0.13308317458875626,-999.9437014132748,0,No,0,
4717,1742530203.8370993,1742530209.2189713,724,-1490.1412706406663,-2.0582061749180474,0.13308317458875626,-999.9437014132706,0,No,0,
4718,1742530209.219821,1742530214.0346975,724,-1490.1412706437113,-2.0582061749222533,0.1330831745887571,-999.9437014132744,0,No,0,
4719,1742530214.0357592,1742530218.4785824,724,-1490.1412706616609,-2.0582061749470455,0.1330831745887571,-999.9437014132974,0,No,0,
4720,1742530218.479572,1742530222.799409,724,-1490.1412706457322,-2.0582061749250444,0.13308317458875624,-999.9437014132769,0,No,0,
4721,1742530222.800519,1742530227.503674,724,-1490.1412706329065,-2.0582061749073293,0.13308317458875626,-999.9437014132606,0,No,0,
4722,1742530227.5045614,1742530232.4633267,724,-1490.1412706437366,-2.058206174922288,0.13308317458875712,-999.9437014132744,0,No,0,
4723,1742530232.4641974,1742530237.0129995,724,-1490.1412706454244,-2.0582061749246194,0.13308317458875624,-999.9437014132766,0,No,0,
4724,1742530237.0137718,1742530242.5641074,724,-1490.141270621512,-2.058206174891591,0.1330831745887571,-999.943701413246,0,No,0,
4725,1742530242.5649152,1742530248.5291007,724,-1490.1412706367153,-2.05820617491259,0.13308317458875601,-999.9437014132654,0,No,0,
4726,1742530248.5300796,1742530252.759778,724,-1490.141270653004,-2.0582061749350884,0.13308317458875704,-999.9437014132862,0,No,0,
4727,1742530252.7607813,1742530257.4141104,724,-1490.1412706416704,-2.0582061749194343,0.13308317458875596,-999.9437014132718,0,No,0,
4728,1742530257.4149797,1742530261.7719464,724,-1490.1412706275398,-2.058206174899917,0.13308317458875712,-999.9437014132537,0,No,0,
4729,1742530261.772797,1742530266.0751417,724,-1490.1412706580943,-2.058206174942119,0.13308317458875624,-999.9437014132928,0,No,0,
4730,1742530266.07601,1742530272.0810044,724,-1490.141270640697,-2.05820617491809,0.13308317458875626,-999.9437014132706,0,No,0,
4731,1742530272.0819254,1742530277.447571,724,-1490.1412706440242,-2.0582061749226854,0.13308317458875618,-999.9437014132748,0,No,0,
4732,1742530277.4484982,1742530283.767109,724,-1490.1412706536728,-2.058206174936012,0.13308317458875712,-999.9437014132872,0,No,0,
4733,1742530283.7679594,1742530290.3631556,724,-1490.141270648076,-2.058206174928282,0.13308317458875626,-999.94370141328,0,No,0,
4734,1742530290.3642855,1742530297.323971,724,-1490.1412706366725,-2.058206174912531,0.13308317458875618,-999.9437014132654,0,No,0,
4735,1742530297.3249218,1742530306.539106,724,-1490.1412706426936,-2.0582061749208473,0.13308317458875618,-999.9437014132731,0,No,0,
4736,1742530306.540318,1742530316.6557257,724,-1490.1412706303076,-2.0582061749037397,0.13308317458875626,-999.9437014132573,0,No,0,
4737,1742530316.6564865,1742530325.6657767,724,-1490.141270667305,-2.058206174954841,0.13308317458875601,-999.9437014133046,0,No,0,
4738,1742530325.6665359,1742530334.6302576,724,-1490.1412706416043,-2.0582061749193428,0.13308317458875626,-999.9437014132717,0,No,0,
4739,1742530334.6316726,1742530342.3042893,724,-1490.1412706478259,-2.0582061749279363,0.1330831745887571,-999.9437014132797,0,No,0,
4740,1742530342.3087277,1742530349.9869967,724,-1490.14127063619,-2.0582061749118647,0.13308317458875626,-999.9437014132649,0,No,0,
4741,1742530349.9879758,1742530357.4219904,724,-1490.1412706441745,-2.058206174922893,0.13308317458875626,-999.943701413275,0,No,0,
4742,1742530357.4228458,1742530365.9371052,724,-1490.1412706464564,-2.058206174926045,0.13308317458875626,-999.943701413278,0,No,0,
4743,1742530365.9381504,1742530372.8152754,724,-1490.1412706353565,-2.0582061749107132,0.13308317458875624,-999.9437014132637,0,No,0,
4744,1742530372.8161552,1742530379.2971346,724,-1490.1412706375497,-2.058206174913743,0.13308317458875626,-999.9437014132666,0,No,0,
4745,1742530379.2980266,1742530385.70263,724,-1490.1412706426752,-2.058206174920822,0.13308317458875626,-999.9437014132731,0,No,0,
4746,1742530385.703621,1742530392.386709,724,-1490.141270633632,-2.0582061749083316,0.13308317458875593,-999.9437014132615,0,No,0,
4747,1742530392.3876746,1742530398.8710806,724,-1490.1412706384301,-2.0582061749149587,0.13308317458875624,-999.9437014132676,0,No,0,
4748,1742530398.8719568,1742530404.800802,724,-1490.1412706245378,-2.0582061748957705,0.13308317458875593,-999.9437014132499,0,No,0,
4749,1742530404.8017764,1742530409.5617452,724,-1490.1412706409,-2.05820617491837,0.13308317458875626,-999.9437014132708,0,No,0,
4750,1742530409.563501,1742530414.238803,724,-1490.1412706458882,-2.05820617492526,0.13308317458875618,-999.9437014132772,0,No,0,
4751,1742530414.2400322,1742530420.493718,724,-1490.1412706489875,-2.058206174929541,0.13308317458875624,-999.9437014132811,0,No,0,
4752,1742530420.494682,1742530426.7308464,724,-1490.1412706237181,-2.058206174894638,0.13308317458875624,-999.9437014132488,0,No,0,
4753,1742530426.7319772,1742530433.0526032,724,-1490.1412706448732,-2.058206174923858,0.13308317458875626,-999.9437014132759,0,No,0,
4754,1742530433.0534885,1742530439.3633509,724,-1490.141270633364,-2.058206174907961,0.13308317458875712,-999.9437014132611,0,No,0,
4755,1742530439.364283,1742530445.480779,724,-1490.1412706578146,-2.058206174941733,0.13308317458875596,-999.9437014132924,0,No,0,
4756,1742530445.48174,1742530451.612773,724,-1490.1412706485175,-2.0582061749288916,0.13308317458875626,-999.9437014132806,0,No,0,
4757,1742530451.613685,1742530457.8310046,724,-1490.141270640699,-2.0582061749180927,0.13308317458875626,-999.9437014132706,0,No,0,
4758,1742530457.83188,1742530463.9355147,724,-1490.1412706534425,-2.058206174935694,0.13308317458875618,-999.9437014132868,0,No,0,
4759,1742530463.9363205,1742530470.0850174,724,-1490.1412706309397,-2.0582061749046128,0.13308317458875601,-999.943701413258,0,No,0,
4760,1742530470.0860884,1742530476.4609287,724,-1490.1412706392118,-2.0582061749160383,0.13308317458875624,-999.9437014132686,0,No,0,
4761,1742530476.4622228,1742530483.8038166,724,-1490.1412706594595,-2.058206174944005,0.13308317458875626,-999.9437014132945,0,No,0,
4762,1742530483.8047411,1742530490.031591,724,-1490.141270647665,-2.058206174927714,0.13308317458875626,-999.9437014132794,0,No,0,
4763,1742530490.0324306,1742530495.5823567,724,-1490.1412706448614,-2.058206174923842,0.13308317458875618,-999.9437014132759,0,No,0,
4764,1742530495.5832393,1742530501.4199288,724,-1490.1412706385602,-2.0582061749151386,0.13308317458875626,-999.9437014132678,0,No,0,
4765,1742530501.4211216,1742530506.706803,724,-1490.1412706239273,-2.058206174894927,0.13308317458875618,-999.9437014132491,0,No,0,
4766,1742530506.7075214,1742530511.862278,724,-1490.1412706293759,-2.0582061749024527,0.13308317458875618,-999.9437014132561,0,No,0,
4767,1742530511.8631952,1742530516.8292117,724,-1490.1412706433266,-2.0582061749217218,0.13308317458875626,-999.9437014132739,0,No,0,
4768,1742530516.8302155,1742530521.9305718,724,-1490.1412706362246,-2.0582061749119123,0.1330831745887571,-999.9437014132649,0,No,0,
4769,1742530521.9315455,1742530527.5062225,724,-1490.141270642161,-2.058206174920112,0.1330831745887571,-999.9437014132724,0,No,0,
4770,1742530527.507239,1742530533.6377199,724,-1490.1412706361377,-2.0582061749117924,0.13308317458875618,-999.9437014132646,0,No,0,
4771,1742530533.6390746,1742530539.8629084,724,-1490.1412706341853,-2.058206174909096,0.13308317458875626,-999.9437014132623,0,No,0,
4772,1742530539.8641658,1742530545.9442844,724,-1490.1412706226822,-2.0582061748932077,0.13308317458875618,-999.9437014132475,0,No,0,
4773,1742530545.9451308,1742530552.1609278,724,-1490.1412706652166,-2.0582061749519567,0.13308317458875626,-999.9437014133018,0,No,0,
4774,1742530552.1618712,1742530558.1462603,724,-1490.1412706438111,-2.058206174922391,0.13308317458875618,-999.9437014132745,0,No,0,
4775,1742530558.1471524,1742530564.2975662,724,-1490.1412706722087,-2.0582061749616143,0.13308317458875626,-999.9437014133108,0,No,0,
4776,1742530564.2984922,1742530570.3738558,724,-1490.1412706438196,-2.0582061749224025,0.13308317458875626,-999.9437014132745,0,No,0,
4777,1742530570.374797,1742530576.4798162,724,-1490.141270632633,-2.058206174906952,0.13308317458875618,-999.9437014132602,0,No,0,
4778,1742530576.4810045,1742530582.552666,724,-1490.1412706396363,-2.058206174916625,0.13308317458875618,-999.9437014132692,0,No,0,
4779,1742530582.553985,1742530588.5383682,724,-1490.1412706357692,-2.0582061749112834,0.13308317458875618,-999.9437014132643,0,No,0,
4780,1742530588.5393977,1742530594.6174958,724,-1490.1412706386254,-2.0582061749152283,0.13308317458875618,-999.943701413268,0,No,0,
4781,1742530594.61823,1742530601.2957082,724,-1490.1412706513156,-2.0582061749327565,0.13308317458875626,-999.9437014132841,0,No,0,
4782,1742530601.2972054,1742530607.4474602,724,-1490.1412706382198,-2.0582061749146683,0.13308317458875601,-999.9437014132674,0,No,0,
4783,1742530607.448851,1742530613.5517604,724,-1490.141270632288,-2.0582061749064753,0.13308317458875626,-999.9437014132598,0,No,0,
4784,1742530613.552593,1742530619.6557236,724,-1490.1412706484175,-2.0582061749287535,0.13308317458875618,-999.9437014132805,0,No,0,
4785,1742530619.6567202,1742530625.8846467,724,-1490.1412706645708,-2.0582061749510645,0.13308317458875712,-999.943701413301,0,No,0,
4786,1742530625.8856642,1742530632.0832832,724,-1490.141270640105,-2.058206174917272,0.13308317458875626,-999.9437014132698,0,No,0,
4787,1742530632.0848837,1742530638.3458462,724,-1490.1412706404153,-2.0582061749177005,0.13308317458875626,-999.9437014132702,0,No,0,
4788,1742530638.3470654,1742530644.5174477,724,-1490.1412706165886,-2.058206174884791,0.13308317458875601,-999.9437014132398,0,No,0,
4789,1742530644.5182674,1742530650.7159557,724,-1490.1412706452609,-2.0582061749243934,0.13308317458875704,-999.9437014132764,0,No,0,
4790,1742530650.716966,1742530656.7807918,724,-1490.1412706381307,-2.0582061749145453,0.13308317458875626,-999.9437014132673,0,No,0,
4791,1742530656.781708,1742530662.8862667,724,-1490.1412706325325,-2.058206174906813,0.13308317458875626,-999.9437014132601,0,No,0,
4792,1742530662.8869903,1742530668.9675312,724,-1490.1412706276674,-2.0582061749000933,0.13308317458875618,-999.943701413254,0,No,0,
4793,1742530668.9684193,1742530675.1211123,724,-1490.1412706330952,-2.05820617490759,0.13308317458875601,-999.9437014132608,0,No,0,
4794,1742530675.1219761,1742530681.1812534,724,-1490.141270627125,-2.058206174899344,0.13308317458875626,-999.9437014132532,0,No,0,
4795,1742530681.1822603,1742530687.3571181,724,-1490.1412706353572,-2.058206174910714,0.1330831745887571,-999.9437014132637,0,No,0,
4796,1742530687.3580394,1742530693.523613,724,-1490.1412706687163,-2.0582061749567906,0.13308317458875624,-999.9437014133064,0,No,0,
4797,1742530693.5250397,1742530699.7534058,724,-1490.1412706331676,-2.05820617490769,0.13308317458875624,-999.9437014132609,0,No,0,
4798,1742530699.7542262,1742530705.848247,724,-1490.1412706450953,-2.0582061749241647,0.1330831745887571,-999.9437014132761,0,No,0,
4799,1742530705.849301,1742530711.879812,724,-1490.141270654828,-2.0582061749376077,0.13308317458875618,-999.9437014132886,0,No,0,
4800,1742530711.8897052,1742530718.1663396,724,-1490.1412706497183,-2.0582061749305502,0.13308317458875626,-999.943701413282,0,Yes,0,
4801,1742530718.167296,1742530724.8180678,724,-1490.141270642244,-2.0582061749202265,0.13308317458875626,-999.9437014132725,0,No,0,
4802,1742530724.8193624,1742530730.931186,724,-1490.1412706363367,-2.0582061749120673,0.13308317458875626,-999.943701413265,0,No,0,
4803,1742530730.9323263,1742530737.163258,724,-1490.1412706661108,-2.0582061749531917,0.13308317458875618,-999.9437014133031,0,No,0,
4804,1742530737.1641414,1742530743.2896888,724,-1490.141270648735,-2.058206174929192,0.13308317458875704,-999.9437014132808,0,No,0,
4805,1742530743.2908492,1742530749.5686638,724,-1490.1412706481863,-2.058206174928434,0.13308317458875626,-999.9437014132801,0,No,0,
4806,1742530749.5696416,1742530755.5824475,724,-1490.141270620033,-2.0582061748895484,0.13308317458875626,-999.9437014132442,0,No,0,
4807,1742530755.583662,1742530761.6902208,724,-1490.1412706309554,-2.0582061749046345,0.13308317458875624,-999.943701413258,0,No,0,
4808,1742530761.6912005,1742530767.7635093,724,-1490.1412706483864,-2.0582061749287104,0.13308317458875626,-999.9437014132805,0,No,0,
4809,1742530767.7643557,1742530773.9249632,724,-1490.141270641461,-2.058206174919145,0.13308317458875618,-999.9437014132716,0,No,0,
4810,1742530773.926724,1742530780.279259,724,-1490.1412706373794,-2.0582061749135074,0.13308317458875624,-999.9437014132664,0,No,0,
4811,1742530780.2801356,1742530786.6717136,724,-1490.141270624169,-2.058206174895261,0.13308317458875626,-999.9437014132494,0,No,0,
4812,1742530786.6724322,1742530792.8143554,724,-1490.1412706428773,-2.0582061749211014,0.13308317458875626,-999.9437014132733,0,No,0,
4813,1742530792.8153067,1742530798.9606478,724,-1490.141270647938,-2.0582061749280913,0.13308317458875626,-999.9437014132798,0,No,0,
4814,1742530798.961675,1742530805.2262707,724,-1490.1412706496708,-2.0582061749304845,0.13308317458875624,-999.943701413282,0,No,0,
4815,1742530805.2272024,1742530811.3351498,724,-1490.1412706604235,-2.058206174945336,0.13308317458875712,-999.9437014132958,0,No,0,
4816,1742530811.336414,1742530817.537169,724,-1490.1412706372923,-2.058206174913387,0.13308317458875712,-999.9437014132662,0,No,0,
4817,1742530817.5379539,1742530823.5683055,724,-1490.1412706486049,-2.0582061749290124,0.13308317458875626,-999.9437014132807,0,No,0,
4818,1742530823.5696058,1742530829.9027696,724,-1490.1412706297092,-2.0582061749029132,0.13308317458875601,-999.9437014132566,0,No,0,
4819,1742530829.9035258,1742530836.4417362,724,-1490.1412706604542,-2.058206174945379,0.13308317458875626,-999.9437014132958,0,No,0,
4820,1742530836.442517,1742530843.5407803,724,-1490.1412706388714,-2.0582061749155685,0.13308317458875618,-999.9437014132682,0,No,0,
4821,1742530843.5421367,1742530849.6454964,724,-1490.1412706496435,-2.0582061749304468,0.13308317458875601,-999.9437014132819,0,No,0,
4822,1742530849.6466198,1742530855.688176,724,-1490.1412706329113,-2.058206174907336,0.13308317458875626,-999.9437014132606,0,No,0,
4823,1742530855.6893156,1742530861.8088088,724,-1490.1412706423316,-2.0582061749203477,0.13308317458875601,-999.9437014132726,0,No,0,
4824,1742530861.8098285,1742530867.8904607,724,-1490.1412706513584,-2.0582061749328155,0.13308317458875618,-999.9437014132842,0,No,0,
4825,1742530867.89128,1742530873.9908206,724,-1490.1412706421397,-2.0582061749200826,0.13308317458875618,-999.9437014132724,0,No,0,
4826,1742530873.9917235,1742530880.1518989,724,-1490.141270645748,-2.058206174925066,0.13308317458875618,-999.943701413277,0,No,0,
4827,1742530880.1529758,1742530886.2661896,724,-1490.141270645213,-2.0582061749243272,0.13308317458875618,-999.9437014132764,0,No,0,
4828,1742530886.2670677,1742530892.5242338,724,-1490.1412706329352,-2.0582061749073692,0.13308317458875626,-999.9437014132607,0,No,0,
4829,1742530892.5250304,1742530898.6810708,724,-1490.1412706432338,-2.058206174921594,0.13308317458875626,-999.9437014132737,0,No,0,
4830,1742530898.6820042,1742530904.8014426,724,-1490.1412706214924,-2.058206174891564,0.13308317458875601,-999.943701413246,0,No,0,
